numb,RegionName2,Date,Incident_Rate,Mortality_Rate,mean_sickness,mean_death
100,DE,2020-07-21T07:00:00Z,1399.1069704774463,3.8388138578978275,1214.7849534635843,3.6577354238234148
101,DE,2020-07-22T07:00:00Z,1411.635673530753,3.819292885202968,1214.7849534635843,3.6577354238234148
102,DE,2020-07-23T07:00:00Z,1416.3596107475732,3.8210556844547563,1214.7849534635843,3.6577354238234148
103,DE,2020-07-24T07:00:00Z,1429.9152566741018,3.799195633438667,1214.7849534635843,3.6577354238234148
104,DE,2020-07-25T07:00:00Z,1458.4642685496692,4.0698493169976055,1214.7849534635843,3.6577354238234148
105,DE,2020-07-26T07:00:00Z,1455.69152279197,4.084656084656085,1214.7849534635843,3.6577354238234148
106,DE,2020-07-27T07:00:00Z,1467.5013658340213,4.051784464660602,1214.7849534635843,3.6577354238234148
107,DE,2020-07-28T07:00:00Z,1479.413903163395,4.019158683881716,1214.7849534635843,3.6577354238234148
108,DE,2020-07-29T07:00:00Z,1486.6025032759478,4.006631666206134,1214.7849534635843,3.6577354238234148
109,DE,2020-07-30T07:00:00Z,1499.541983478543,3.9789069990412274,1214.7849534635843,3.6577354238234148
110,DE,2020-07-31T07:00:00Z,1508.4763864755732,3.955340731159371,1214.7849534635843,3.6577354238234148
111,DE,2020-08-01T07:00:00Z,1518.6431209204695,3.955910197457398,1214.7849534635843,3.6577354238234148
112,DE,2020-08-02T07:00:00Z,1527.7829124921439,3.9322444041137325,1214.7849534635843,3.6577354238234148
113,DE,2020-08-03T07:00:00Z,1535.1769011793413,3.913305237808549,1214.7849534635843,3.6577354238234148
114,DE,2020-08-04T07:00:00Z,1546.0624956354927,3.8857522417801396,1214.7849534635843,3.6577354238234148
115,DE,2020-08-05T07:00:00Z,1554.4834271959119,3.8779150426108213,1214.7849534635843,3.6577354238234148
116,DE,2020-08-06T07:00:00Z,1570.8118188801393,3.8376046025104604,1214.7849534635843,3.6577354238234148
117,DE,2020-08-07T07:00:00Z,1577.8977247053701,3.820370972990563,1214.7849534635843,3.6577354238234148
118,DE,2020-08-08T07:00:00Z,1586.113267691145,3.8070573000971186,1214.7849534635843,3.6577354238234148
119,DE,2020-08-09T07:00:00Z,1591.9668420685093,3.805960521223068,1214.7849534635843,3.6577354238234148
120,DE,2020-08-10T07:00:00Z,1599.463525043029,3.79454253611557,1214.7849534635843,3.6577354238234148
121,DE,2020-08-11T07:00:00Z,1605.5224879950379,3.7802225917871306,1214.7849534635843,3.6577354238234148
122,DE,2020-08-12T07:00:00Z,1612.1976166709799,3.764570991782916,1214.7849534635843,3.6577354238234148
123,DE,2020-08-13T07:00:00Z,1618.9754396342441,3.7551538217570566,1214.7849534635843,3.6577354238234148
124,DE,2020-08-14T07:00:00Z,1639.719685673325,3.713909939249703,1214.7849534635843,3.6577354238234148
125,DE,2020-08-15T07:00:00Z,1678.0246548445002,3.629130966952264,1214.7849534635843,3.6577354238234148
126,DE,2020-08-16T07:00:00Z,1683.7755349345427,3.6167357892168814,1214.7849534635843,3.6577354238234148
127,DE,2020-08-17T07:00:00Z,1689.4237207372628,3.604644094583916,1214.7849534635843,3.6577354238234148
128,DE,2020-08-18T07:00:00Z,1698.1527351596485,3.5861151427189157,1214.7849534635843,3.6577354238234148
129,DE,2020-08-19T07:00:00Z,1704.00631,3.573796179,1214.7849534635843,3.6577354238234148
130,DE,2020-08-20T07:00:00Z,1709.1410239031222,3.5750766087844736,1214.7849534635843,3.6577354238234148
131,DE,2020-08-21T07:00:00Z,1716.8430954522864,3.559038162459625,1214.7849534635843,3.6577354238234148
132,DE,2020-08-22T07:00:00Z,1722.1831983930401,3.5778175313059037,1214.7849534635843,3.6577354238234148
133,DE,2020-08-23T07:00:00Z,1728.1394670577265,3.565486094604232,1214.7849534635843,3.6577354238234148
134,DE,2020-08-24T07:00:00Z,1735.0199843083126,3.5513465522343886,1214.7849534635843,3.6577354238234148
135,DE,2020-08-25T07:00:00Z,1739.8466158124554,3.565104474088065,1214.7849534635843,3.6577354238234148
136,DE,2020-08-26T07:00:00Z,1741.9005015588996,3.5550053059780686,1214.7849534635843,3.6577354238234148
137,DE,2020-08-27T07:00:00Z,1744.3651644546314,3.5558695396208644,1214.7849534635843,3.6577354238234148
138,DE,2020-08-28T07:00:00Z,1743.33822158141,3.557964184731385,1214.7849534635843,3.6577354238234148
139,DE,2020-08-29T07:00:00Z,1754.3265103248834,3.535678744951121,1214.7849534635843,3.6577354238234148
